id_fornecedor,cnpj,nome_fornecedor,cidade,uf,porte
39366,92071370792432,Alpha Serviços 39366,Rio de Janeiro,DF,MEI
39367,42994868331819,Nova Segurança 39367,Salvador,AM,MEI
39368,36718923973898,Rápida Logística 39368,Juazeiro,PR,ME
39369,36902134568913,Central Sistemas 39369,Belém,GO,MEI
39370,26042321467249,Sul Engenharia 39370,Curitiba,PR,EPP
39371,72728172409544,Sul Engenharia 39371,São Paulo,MA,MEI
39372,51849539965797,Nova Segurança 39372,Curitiba,RJ,ME
39373,29177725497861,Brasil Obras 39373,Recife,PA,MÉDIA
39374,34407508196284,Beta Tecnologia 39374,São Paulo,AM,MEI
39375,20626149204027,Nova Segurança 39375,Sobral,BA,MÉDIA
39376,10032087295819,Omega Consultoria 39376,Curitiba,RJ,ME
39377,69359084905385,Prime Alimentação 39377,Belo Horizonte,SC,EPP
39378,61315746878845,Rápida Logística 39378,São Paulo,RN,EPP
39379,66545912394146,Nova Segurança 39379,São Paulo,PR,ME
39380,20639317338118,Sul Engenharia 39380,Juazeiro,MG,ME
39381,36386352726450,Gamma Construções 39381,Porto Alegre,MA,MEI
39382,88274637666097,RÁPIDA LOGÍSTICA 39382,Belém,GO,GRANDE
39383,59974161702477,Nova Segurança 39383,Porto Alegre,PR,ME
39384,26648625215451,Digital Soluções 39384,Juazeiro,PR,ME
39385,20161547966598,Brasil Obras 39385,Manaus,CE,MEI
39386,27055844384330,Prime Alimentação 39386,Salvador,PA,MEI
39387,97424907830435,Rápida Logística 39387,São Paulo,RS,MEI
39388,76838831158123,Digital Soluções 39388,Belo Horizonte,PA,ME
39389,55676344386627,Alpha Serviços 39389,Curitiba,MG,MEI
39390,56336836909456,Max Limpeza 39390,Curitiba,SP,EPP
39391,48921671202849,Digital Soluções 39391,Salvador,CE,EPP
39392,86571583450686,Norte Transportes 39392,Belo Horizonte,GO,ME
39393,19994187664065,Sul Engenharia 39393,Salvador,MA,MEI
39394,23915552729666,Prime Alimentação 39394,Porto Alegre,DF,EPP
39395,45653482460191,Gamma Construções 39395,Juazeiro,DF,MÉDIA
39396,86770929449856,Rápida Logística 39396,São Paulo,RS,EPP
39397,47349830899452,Alpha Serviços 39397,Porto Alegre,SP,MEI
39398,12277183196674,Beta Tecnologia 39398,Porto Alegre,SC,MÉDIA
39399,13131696602859,Central Sistemas 39399,Curitiba,PE,ME
39400,25204553695419,Max Limpeza 39400,Porto Alegre,SP,MEI
39401,93135945763324,Norte Transportes 39401,Manaus,BA,MÉDIA
39402,43796928906616,Delta Saúde 39402,Rio de Janeiro,DF,MÉDIA
39403,35349630725455,Max Limpeza 39403,Recife,PA,EPP
39404,36181312246336,Rápida Logística 39404,Manaus,BA,GRANDE
39405,50976378173863,Alpha Serviços 39405,Porto Alegre,DF,ME
39406,48033084333491,Central Sistemas 39406,Juazeiro,RN,GRANDE
39407,86399744874193,Nova Segurança 39407,Rio de Janeiro,SP,ME
39408,39794523415137,Sul Engenharia 39408,Recife,PE,EPP
39409,31413672879639,Sul Engenharia 39409,Juazeiro,CE,ME
39410,76563391970528,Beta Tecnologia 39410,Porto Alegre,RJ,MEI
39411,37921424908345,Rápida Logística 39411,Belém,PA,ME
39412,92078515622640,Prime Alimentação 39412,Recife,PA,EPP
39413,50745905903413,Sul Engenharia 39413,Recife,MA,MEI
39414,69725701865287,Nova Segurança 39414,Curitiba,GO,MÉDIA
39415,59106519446897,Norte Transportes 39415,Salvador,RN,EPP
39416,45833019453954,Central Sistemas 39416,Porto Alegre,DF,MEI
39417,53667216337145,Gamma Construções 39417,Belém,SP,MEI
39418,58360471211155,Brasil Obras 39418,Rio de Janeiro,PR,MEI
39419,75563036269231,Brasil Obras 39419,São Paulo,PE,MEI
39420,90598970910519,Max Limpeza 39420,Salvador,SP,MEI
39421,14446067893997,Rápida Logística 39421,Porto Alegre,SP,ME
39422,58410319865952,Top Energia 39422,Porto Alegre,RN,ME
39423,37241385872553,MAX LIMPEZA 39423,Juazeiro,RN,EPP
39424,50791278625936,Brasil Obras 39424,Belém,RN,EPP
39425,35101833242118,Omega Consultoria 39425,Belo Horizonte,PR,GRANDE
39426,71904944507584,Digital Soluções 39426,Salvador,PE,MEI
39427,62265588559196,Digital Soluções 39427,Rio de Janeiro,MA,MÉDIA
39428,35424998864593,Alpha Serviços 39428,Fortaleza,RJ,EPP
39429,62114083681886,Omega Consultoria 39429,Porto Alegre,PR,EPP
39430,59036973500980,Delta Saúde 39430,Belo Horizonte,AM,GRANDE
39431,89755336400651,Brasil Obras 39431,Salvador,SP,GRANDE
39432,76268120710041,Omega Consultoria 39432,Salvador,MG,MÉDIA
39433,74956311332222,Central Sistemas 39433,Rio de Janeiro,PE,EPP
39434,30942817977488,Omega Consultoria 39434,Sobral,RN,ME
39435,21809092824842,Beta Tecnologia 39435,São Paulo,RN,MÉDIA
39436,28741787347616,Top Energia 39436,Recife,MG,MEI
39437,28496427239124,Gamma Construções 39437,Brasília,MA,ME
39438,37680262915664,Norte Transportes 39438,Belo Horizonte,GO,GRANDE
39439,26650955698893,Delta Saúde 39439,Juazeiro,RS,MEI
39440,20253964322950,Beta Tecnologia 39440,São Paulo,MG,MEI
39441,23002360568865,Max Limpeza 39441,Belo Horizonte,BA,ME
39442,33328078328574,Delta Saúde 39442,Manaus,SC,GRANDE
39443,59785673635615,Central Sistemas 39443,Belo Horizonte,RJ,EPP
39444,75774523607172,Max Limpeza 39444,São Paulo,RS,EPP
39445,39657812907111,Nova Segurança 39445,Salvador,RJ,MÉDIA
39446,70574388153681,Norte Transportes 39446,Manaus,SP,GRANDE
39447,84556042558459,Digital Soluções 39447,Curitiba,RJ,EPP
39448,31350123109718,Sul Engenharia 39448,Porto Alegre,AM,ME
39449,30920564540426,Beta Tecnologia 39449,Manaus,RS,MEI
39450,81850318735561,Alpha Serviços 39450,Fortaleza,PA,ME
39451,69566487123233,Alpha Serviços 39451,Juazeiro,DF,MEI
39452,31528691119849,Central Sistemas 39452,Juazeiro,CE,MÉDIA
39453,44945361461969,Central Sistemas 39453,Porto Alegre,BA,MEI
39454,72757903395125,Central Sistemas 39454,Juazeiro,PE,GRANDE
39455,43798031432717,Delta Saúde 39455,Sobral,RN,EPP
39456,58239705444297,Max Limpeza 39456,Belo Horizonte,SC,ME
39457,22164721932540,Gamma Construções 39457,Fortaleza,RS,ME
39458,44353336332039,Beta Tecnologia 39458,Manaus,RN,GRANDE
39459,14249241954639,Central Sistemas 39459,Fortaleza,SC,ME
39460,87542687791473,Norte Transportes 39460,Sobral,AM,MEI
39461,44591718659341,Alpha Serviços 39461,Manaus,SC,MEI
39462,75598352843373,Delta Saúde 39462,Belém,PR,EPP
39463,46504804852910,Sul Engenharia 39463,Manaus,AM,MÉDIA
39464,75118481853567,Beta Tecnologia 39464,Salvador,PE,MEI
39465,53043458943013,Brasil Obras 39465,Rio de Janeiro,RN,MÉDIA
39466,94661353343147,Nova Segurança 39466,Manaus,BA,EPP
39467,34415786998544,Brasil Obras 39467,Curitiba,PA,EPP
39468,45381346647832,Max Limpeza 39468,Fortaleza,SP,ME
39469,40375170286674,Gamma Construções 39469,Sobral,RS,EPP
39470,20702452695642,Alpha Serviços 39470,Manaus,RS,MEI
39471,19642114971140,Gamma Construções 39471,Porto Alegre,RN,ME
39472,39205393172391,Top Energia 39472,Fortaleza,PE,EPP
39473,91711984196435,Norte Transportes 39473,Belém,PR,MÉDIA
39474,23178881733124,Digital Soluções 39474,Recife,CE,MEI
39475,45421896594495,Nova Segurança 39475,Belém,SP,EPP
39476,99269578482028,Top Energia 39476,Belém,SC,EPP
39477,61711691400349,Digital Soluções 39477,Curitiba,SP,MEI
39478,86801233481357,Nova Segurança 39478,Fortaleza,PE,MÉDIA
39479,60085677410389,Nova Segurança 39479,Belo Horizonte,RN,ME
39480,48044211639875,Top Energia 39480,Manaus,BA,EPP
39481,84114516426113,Beta Tecnologia 39481,Rio de Janeiro,RN,EPP
39482,69609075190581,Nova Segurança 39482,Rio de Janeiro,PR,ME
39483,99609797151111,Delta Saúde 39483,São Paulo,MA,MÉDIA
39484,77488033736194,Prime Alimentação 39484,Curitiba,PE,MEI
39485,21558402172342,Central Sistemas 39485,Sobral,AM,MEI
39486,17354599912764,Delta Saúde 39486,Belo Horizonte,RJ,GRANDE
39487,70319915708756,Delta Saúde 39487,Juazeiro,DF,MÉDIA
39488,51604746295693,Central Sistemas 39488,Manaus,PE,EPP
39489,59587166213924,Alpha Serviços 39489,Recife,PA,EPP
39490,20664419907010,Delta Saúde 39490,São Paulo,PR,EPP
39491,93428573839722,Omega Consultoria 39491,São Paulo,PR,MEI
39492,18114020936363,Top Energia 39492,Porto Alegre,GO,EPP
39493,92767997936510,Gamma Construções 39493,Porto Alegre,SC,ME
39494,14739197813620,Brasil Obras 39494,Manaus,SC,ME
39495,84288566883853,Omega Consultoria 39495,Porto Alegre,MA,EPP
39496,34979976991947,Digital Soluções 39496,Sobral,AM,MEI
39497,31649690622139,Omega Consultoria 39497,Salvador,CE,ME
39498,74489016987126,OMEGA CONSULTORIA 39498,Fortaleza,RN,MEI
39499,32470300886284,Digital Soluções 39499,Manaus,SC,MEI
39500,79672799230618,Central Sistemas 39500,Porto Alegre,SP,EPP
39501,36960709197452,Omega Consultoria 39501,Brasília,PE,ME
39502,73648436748652,Prime Alimentação 39502,Porto Alegre,CE,MEI
39503,43056051507273,Nova Segurança 39503,Sobral,SC,ME
39504,29578821101073,ALPHA SERVIÇOS 39504,Curitiba,GO,EPP
39505,67133764202663,Brasil Obras 39505,Brasília,RN,ME
39506,43596582918874,Omega Consultoria 39506,Curitiba,DF,ME
39507,53261799982472,Central Sistemas 39507,Brasília,AM,MÉDIA
39508,65834954672281,Sul Engenharia 39508,Recife,PA,GRANDE
39509,15775550912933,Alpha Serviços 39509,Rio de Janeiro,RS,MÉDIA
39510,55948554186824,Central Sistemas 39510,Belo Horizonte,PE,EPP
39511,84763483770447,Top Energia 39511,Salvador,DF,ME
39512,16969391902125,Prime Alimentação 39512,São Paulo,SP,GRANDE
39513,13618919313872,Sul Engenharia 39513,Fortaleza,SC,MÉDIA
39514,36619386562920,Digital Soluções 39514,Salvador,RJ,EPP
39515,72416467970196,Gamma Construções 39515,São Paulo,RJ,EPP
39516,91455157975384,Brasil Obras 39516,Salvador,MA,MEI
39517,84764145781028,Delta Saúde 39517,Belém,PR,ME
39518,26383335783335,Norte Transportes 39518,Curitiba,SC,MEI
39519,96158622703640,Beta Tecnologia 39519,Belém,SP,MEI
39520,57274073414330,Rápida Logística 39520,Brasília,BA,MEI
39521,53010425637171,Rápida Logística 39521,Curitiba,PR,ME
39522,41474504322923,Alpha Serviços 39522,Sobral,MA,MEI
39523,24230988621635,Top Energia 39523,Fortaleza,PR,MEI
39524,65295774680984,Digital Soluções 39524,Juazeiro,GO,MÉDIA
39525,13788973908092,Central Sistemas 39525,Fortaleza,DF,EPP
39526,50812827601791,Sul Engenharia 39526,Salvador,RJ,EPP
39527,19556083965374,Norte Transportes 39527,Recife,BA,EPP
39528,73894414358098,Beta Tecnologia 39528,Recife,RS,ME
39529,78994579947688,Brasil Obras 39529,Juazeiro,PE,MEI
39530,70102097553243,Brasil Obras 39530,Belo Horizonte,PA,MEI
39531,26612466136552,Nova Segurança 39531,Curitiba,PR,EPP
39532,63267966614052,Beta Tecnologia 39532,São Paulo,PR,MEI
39533,42375267466978,Brasil Obras 39533,Sobral,RJ,EPP
39534,93960908344267,Central Sistemas 39534,Juazeiro,DF,EPP
39535,85727266461548,Max Limpeza 39535,Belém,DF,EPP
39536,59731119627891,Alpha Serviços 39536,Juazeiro,PR,MEI
39537,15041856839528,Rápida Logística 39537,Sobral,DF,MEI
39538,42940187494655,Top Energia 39538,Brasília,RN,MÉDIA
39539,76506336250396,Prime Alimentação 39539,Rio de Janeiro,PR,MÉDIA
39540,85016658165260,Digital Soluções 39540,Belém,CE,MÉDIA
39541,94323277132837,Brasil Obras 39541,Sobral,RJ,ME
39542,51348127984359,Norte Transportes 39542,Fortaleza,GO,EPP
39543,14021513671855,Beta Tecnologia 39543,Rio de Janeiro,AM,ME
39544,63203628799718,Central Sistemas 39544,Manaus,SC,EPP
39545,41541350219196,Top Energia 39545,Rio de Janeiro,DF,EPP
39546,93359683932133,Delta Saúde 39546,Porto Alegre,CE,ME
39547,39807933519110,Max Limpeza 39547,Curitiba,GO,ME
39548,87532277257770,Gamma Construções 39548,Fortaleza,GO,ME
39549,12928824220670,Digital Soluções 39549,Manaus,RN,MEI
39550,15374538226828,Prime Alimentação 39550,Sobral,PE,EPP
39551,53176406294426,Nova Segurança 39551,Brasília,PA,GRANDE
39552,26959403880182,Norte Transportes 39552,Sobral,MG,ME
39553,36506838681572,Beta Tecnologia 39553,Porto Alegre,MA,MÉDIA
39554,32251752627215,Omega Consultoria 39554,Manaus,SC,ME
39555,43793155639177,Norte Transportes 39555,Belém,AM,GRANDE
39556,43486792202973,Sul Engenharia 39556,Curitiba,RS,ME
39557,73987870191325,Delta Saúde 39557,Fortaleza,AM,ME
39558,34976290173679,Omega Consultoria 39558,Fortaleza,PA,ME
39559,97114138858025,Alpha Serviços 39559,Brasília,AM,ME
39560,34271700338251,Nova Segurança 39560,Salvador,RN,MEI
39561,10916506301570,Digital Soluções 39561,Sobral,RN,GRANDE
39562,69326058783847,Beta Tecnologia 39562,São Paulo,AM,ME
39563,11857937980956,Prime Alimentação 39563,Recife,RS,MÉDIA
39564,92051224863120,Brasil Obras 39564,Sobral,SP,MÉDIA
39565,80845146682781,Norte Transportes 39565,Brasília,PR,ME
39566,73351125161319,Prime Alimentação 39566,Brasília,GO,MEI
39567,35468293283656,Alpha Serviços 39567,Curitiba,RN,MEI
39568,99300571559740,Norte Transportes 39568,Recife,BA,MÉDIA
39569,78179583537291,Norte Transportes 39569,Sobral,RN,EPP
39570,48972243745017,Prime Alimentação 39570,Belo Horizonte,SC,EPP
39571,53349304487362,Top Energia 39571,Juazeiro,MA,MEI
39572,79062240103437,Beta Tecnologia 39572,Recife,DF,MEI
39573,50559786683420,Top Energia 39573,Manaus,SC,MÉDIA
39574,73198734758357,Top Energia 39574,Manaus,PA,EPP
39575,80317868562798,Brasil Obras 39575,Manaus,GO,EPP
39576,14547468516574,Beta Tecnologia 39576,Rio de Janeiro,PA,ME
39577,70101034224963,Norte Transportes 39577,Porto Alegre,PR,MÉDIA
39578,91688447318827,Rápida Logística 39578,Belo Horizonte,CE,EPP
39579,65100826426780,Digital Soluções 39579,São Paulo,MG,EPP
39580,22008846810782,Central Sistemas 39580,Porto Alegre,RS,MÉDIA
39581,77428667371074,Omega Consultoria 39581,São Paulo,SP,MÉDIA
39582,43506831485076,Omega Consultoria 39582,Curitiba,PR,MEI
39583,49148260510954,Top Energia 39583,Fortaleza,CE,GRANDE
39584,63591540852314,Brasil Obras 39584,Recife,RS,ME
39585,27764940296438,Nova Segurança 39585,Salvador,MG,MÉDIA
39586,34798234728998,Sul Engenharia 39586,Fortaleza,AM,EPP
39587,25602052302292,Max Limpeza 39587,Belo Horizonte,SC,EPP
39588,43595343728527,Norte Transportes 39588,Manaus,MA,EPP
39589,90969661526587,Delta Saúde 39589,São Paulo,MA,ME
39590,10006392589781,Nova Segurança 39590,Belo Horizonte,PE,GRANDE
39591,22819021894479,MAX LIMPEZA 39591,Curitiba,PR,GRANDE
39592,92162884860426,Beta Tecnologia 39592,Sobral,RS,GRANDE
39593,10449319316648,Rápida Logística 39593,Juazeiro,GO,EPP
39594,71511086253136,Sul Engenharia 39594,Rio de Janeiro,GO,GRANDE
39595,45138846572847,Alpha Serviços 39595,Sobral,PR,EPP
39596,48642941710969,Max Limpeza 39596,Salvador,RS,MEI
39597,82196209957793,Central Sistemas 39597,Belo Horizonte,CE,MÉDIA
39598,87187959369670,Digital Soluções 39598,Juazeiro,SP,MÉDIA
39599,72027455710884,Central Sistemas 39599,Porto Alegre,PR,EPP
39600,80164523459929,Alpha Serviços 39600,Recife,RN,ME
39601,60462407632671,Alpha Serviços 39601,Juazeiro,PE,EPP
39602,14946996171074,Omega Consultoria 39602,São Paulo,RN,EPP
39603,65936693754558,Alpha Serviços 39603,Recife,BA,MEI
39604,84083275377756,Nova Segurança 39604,São Paulo,CE,MÉDIA
39605,99549389977817,Delta Saúde 39605,Sobral,BA,EPP
39606,21376718955461,Rápida Logística 39606,Brasília,PE,ME
39607,67384181111615,Digital Soluções 39607,São Paulo,RJ,MEI
39608,72622665262779,Brasil Obras 39608,Curitiba,PE,EPP
39609,80374779960227,Alpha Serviços 39609,Brasília,SC,GRANDE
39610,44072724142057,TOP ENERGIA 39610,Fortaleza,RJ,ME
39611,59248251191298,Omega Consultoria 39611,Sobral,PA,ME
39612,62151937441380,Norte Transportes 39612,São Paulo,RJ,ME
39613,49771539752878,Rápida Logística 39613,Curitiba,PA,MÉDIA
39614,84018524638836,Omega Consultoria 39614,Fortaleza,SP,GRANDE
39615,34322072988458,Beta Tecnologia 39615,Fortaleza,BA,EPP
39616,59921084514160,Prime Alimentação 39616,Brasília,PE,EPP
39617,11467898649519,Omega Consultoria 39617,Recife,BA,ME
39618,59822839644394,Alpha Serviços 39618,Sobral,GO,MÉDIA
39619,23394888889478,BRASIL OBRAS 39619,São Paulo,BA,EPP
39620,78828875541984,Delta Saúde 39620,Recife,SP,MÉDIA
39621,17734349537094,Nova Segurança 39621,Juazeiro,RJ,ME
39622,63261963854460,Rápida Logística 39622,Sobral,MA,GRANDE
39623,67506294741176,Brasil Obras 39623,Salvador,GO,EPP
39624,49080370698640,Top Energia 39624,Sobral,RN,MÉDIA
39625,11162142192165,Prime Alimentação 39625,Belém,RJ,MEI
39626,63136579320149,Gamma Construções 39626,Porto Alegre,DF,MÉDIA
39627,95308299832046,Gamma Construções 39627,São Paulo,PE,MEI
39628,59018221734173,Beta Tecnologia 39628,Belém,MA,MÉDIA
39629,23397474352252,Brasil Obras 39629,Recife,SC,ME
39630,91268923193974,Prime Alimentação 39630,São Paulo,RJ,MEI
39631,46205188604227,Alpha Serviços 39631,Rio de Janeiro,DF,MÉDIA
39632,66924860543245,MAX LIMPEZA 39632,Brasília,SC,GRANDE
39633,23189714242928,Delta Saúde 39633,Porto Alegre,RN,MÉDIA
39634,69367847452411,Nova Segurança 39634,Rio de Janeiro,PA,MÉDIA
39635,88648970827772,Sul Engenharia 39635,Belém,PA,MÉDIA
39636,70776253688178,Sul Engenharia 39636,Fortaleza,PE,ME
39637,93376338976135,Brasil Obras 39637,Belo Horizonte,PE,GRANDE
39638,39438635250257,Gamma Construções 39638,São Paulo,GO,MÉDIA
39639,47278182669265,Brasil Obras 39639,Manaus,PA,ME
39640,62724202114266,Top Energia 39640,Juazeiro,MG,MEI
39641,23080910947613,Top Energia 39641,Manaus,BA,ME
39642,53552473455186,Alpha Serviços 39642,Porto Alegre,RN,MÉDIA
39643,10850617668083,Delta Saúde 39643,Manaus,DF,EPP
39644,80428176362839,Prime Alimentação 39644,Rio de Janeiro,RS,MEI
39645,29084368396147,Norte Transportes 39645,São Paulo,MG,MEI
39646,94172836902484,Rápida Logística 39646,Juazeiro,BA,GRANDE
39647,46355544555654,Digital Soluções 39647,Porto Alegre,PR,MEI
39648,51466883278132,Prime Alimentação 39648,Sobral,PA,MEI
39649,62223535286716,Prime Alimentação 39649,Rio de Janeiro,GO,EPP
39650,30310374919393,Sul Engenharia 39650,Belo Horizonte,PE,ME
39651,14953814339981,Max Limpeza 39651,Juazeiro,PA,GRANDE
39652,50172752290870,Omega Consultoria 39652,Belo Horizonte,GO,MÉDIA
39653,68773188680844,Max Limpeza 39653,Belo Horizonte,MA,EPP
39654,79386964317343,Top Energia 39654,Juazeiro,RS,MEI
39655,91040294399120,Top Energia 39655,Salvador,RN,ME
39656,55236755707966,Alpha Serviços 39656,Recife,DF,MÉDIA
39657,33187169995075,Max Limpeza 39657,Curitiba,PA,ME
39658,62866494766678,Central Sistemas 39658,São Paulo,RS,EPP
39659,61789937931935,Prime Alimentação 39659,Rio de Janeiro,RJ,MEI
39660,10300559627432,Prime Alimentação 39660,Belém,RS,EPP
39661,84143960102979,Alpha Serviços 39661,Sobral,PA,EPP
39662,91308520934244,Gamma Construções 39662,São Paulo,AM,EPP
39663,62203497120253,Sul Engenharia 39663,São Paulo,SC,EPP
39664,74519976777943,Norte Transportes 39664,São Paulo,CE,MEI
39665,43137281682111,Gamma Construções 39665,Brasília,PE,ME
39666,86588368422961,Nova Segurança 39666,Manaus,SP,EPP
39667,52331591459746,Top Energia 39667,Manaus,BA,MEI
39668,79938737345694,Norte Transportes 39668,Juazeiro,RN,MÉDIA
39669,18687667477712,Beta Tecnologia 39669,Fortaleza,DF,MEI
39670,45499006919859,Rápida Logística 39670,Manaus,SP,MEI
39671,15934860713445,Sul Engenharia 39671,Juazeiro,PR,ME
39672,21034948170449,Omega Consultoria 39672,Brasília,SC,GRANDE
39673,20000302684967,Top Energia 39673,Fortaleza,PA,MEI
39674,89241439931493,Sul Engenharia 39674,Recife,PE,EPP
39675,41338946329176,TOP ENERGIA 39675,Salvador,RN,MÉDIA
39676,48206999802383,Nova Segurança 39676,Manaus,MA,MEI
39677,67633872524187,Delta Saúde 39677,Juazeiro,MA,ME
39678,55763118268019,Digital Soluções 39678,Sobral,PE,EPP
39679,16761887194850,Delta Saúde 39679,Brasília,PR,EPP
39680,63095033580542,Top Energia 39680,Rio de Janeiro,PE,EPP
39681,43482018570692,Delta Saúde 39681,Brasília,MA,ME
39682,75297640211034,Norte Transportes 39682,São Paulo,SP,EPP
39683,93966561876847,Top Energia 39683,Salvador,SC,MÉDIA
39684,33041022849883,Sul Engenharia 39684,Recife,CE,MÉDIA
39685,44005770182355,Gamma Construções 39685,Salvador,RJ,MEI
39686,65642426719290,Delta Saúde 39686,Curitiba,CE,MÉDIA
39687,52643457919787,Alpha Serviços 39687,Salvador,SP,MEI
39688,13974794583223,Rápida Logística 39688,Belo Horizonte,RN,MÉDIA
39689,11631540135681,Delta Saúde 39689,São Paulo,CE,EPP
39690,87795807544797,Nova Segurança 39690,Juazeiro,MA,MÉDIA
39691,70605793141938,Central Sistemas 39691,Porto Alegre,CE,MÉDIA
39692,69496071728973,OMEGA CONSULTORIA 39692,Manaus,SC,MÉDIA
39693,75010213659098,Omega Consultoria 39693,Curitiba,PA,MÉDIA
39694,63734186428226,Digital Soluções 39694,Sobral,PA,GRANDE
39695,29767545489952,Alpha Serviços 39695,Sobral,SP,EPP
39696,18907619722545,Prime Alimentação 39696,Belo Horizonte,GO,EPP
39697,53353750718386,Rápida Logística 39697,São Paulo,MA,MÉDIA
39698,60938301966773,Prime Alimentação 39698,Juazeiro,DF,MÉDIA
